399,427,584.9532666
355,427,583.2558096
321,427,581.4047331
297,427,579.4659704
278,427,577.4710413
265,426,575.4504123
258,426,573.4302983
256,426,571.430539
255,426,569.4545485
257,427,567.5133418
263,426,565.6219166
271,427,563.7879317
282,427,562.0237762
293,427,560.330009
309,427,558.7296554
329,427,557.2439293
353,428,555.8970301
374,428,554.6785952
393,429,553.5813558
413,429,552.614124
432,429,551.7740211
453,429,551.0764237
474,429,550.5247147
493,430,550.1083793
514,430,549.843745
536,429,549.7409575
563,430,549.8410897
590,430,550.14934
618,430,550.6787523
646,430,551.4342282
675,429,552.4290564
702,430,553.6494294
722,429,555.0330299
735,429,556.5143419
746,430,558.0737369
755,429,559.6914672
765,429,561.376186
780,429,563.1746468
798,429,565.1150204
819,429,567.2261484
831,429,569.4185631
846,429,571.7209743
858,429,574.1023718
864,429,576.5019313
873,429,578.9489967
882,429,581.4427571
890,429,583.9725076
893,429,586.4883356
897,429,589.0003319
900,429,591.4988895
901,429,593.9651036
903,429,596.4093135
904,429,598.8226104
905,429,601.2057657
906,429,603.5595238
906,429,605.875425
906,429,608.1544252
905,429,610.3884555
906,429,612.5964738
907,429,614.7790899
908,428,616.9368938
906,429,619.0444345
907,428,621.1287401
907,429,623.1818185
907,428,625.2043991
906,428,627.1888331
906,428,629.1443058
900,429,631.022413
888,428,632.7773781
874,428,634.3979084
854,428,635.8435121
827,427,637.0707669
779,428,637.9464929
721,428,638.4350341
656,428,638.5328651
585,428,638.2525367
518,428,637.6602825
455,428,636.8137833
399,426,635.7731006
354,426,634.5991155
319,426,633.3365715
293,426,632.0183048
274,426,630.6662517
260,425,629.2943983
248,425,627.9086029
243,425,626.5239989
241,425,625.1466591
245,425,623.7884421
250,426,622.4513095
252,426,621.1290195
253,426,619.8193652
254,426,618.5222014
256,426,617.2394552
259,426,615.9730804
267,426,614.7336178
280,427,613.5324474
297,427,612.3799922
314,427,611.2780853
330,427,610.2259012
341,427,609.2113576
348,427,608.2239632
352,427,607.255466
353,428,606.297436
357,427,605.3581095
359,428,604.4317931
363,428,603.5240056
373,428,602.6518888
387,428,601.8277549
403,428,601.0588188
419,428,600.3464783
433,428,599.6854604
447,429,599.0767135
459,429,598.5141754
464,429,597.9736673
468,429,597.4516001
470,429,596.940811
471,429,596.4376726
474,429,595.9491589
479,429,595.4822765
485,429,595.0405569
492,430,594.6276109
497,430,594.2361579
507,430,593.8846067
518,429,593.5770099
533,429,593.3291739
549,429,593.1459989
569,429,593.0449025
588,430,593.0235258
604,429,593.0704648
617,429,593.1734614
628,430,593.3240679
635,429,593.504541
638,429,593.6968573
639,429,593.8919771
636,429,594.0721184
635,429,594.2463221
632,429,594.405944
637,429,594.585999
646,429,594.8039952
655,429,595.0599806
660,429,595.3360599
662,429,595.6187091
662,429,595.8989646
654,429,596.1416781
633,429,596.2924438
612,429,596.3553434
594,429,596.3460887
579,429,596.2790503
564,429,596.1563606
541,429,595.9516374
507,429,595.6325086
467,429,595.1893213
424,428,594.6253216
381,428,593.9534794
341,427,593.1931093
309,427,592.3708054
285,427,591.5079567
266,426,590.6169304
252,426,589.7081571
243,426,588.7906351
237,426,587.8694043
240,426,586.9581247
245,426,586.0598566
253,427,585.1794155
263,427,584.3203694
280,427,583.4953412
305,427,582.7209803
341,427,582.0238858
379,429,581.4162712
425,429,580.9273428
471,430,580.5692227
516,429,580.3506201
562,430,580.2861148
611,430,580.3982986
663,430,580.7119713
713,430,581.2324301
761,430,581.9628425
799,430,582.8656792
828,429,583.9021077
848,430,585.0293241
865,430,586.2328148
876,429,587.4819382
884,429,588.7610574
890,430,590.0596365
894,429,591.3671616
896,429,592.6732146
898,430,593.9778134
902,429,595.2912377
904,429,596.603152
903,429,597.8982943
904,429,599.1870331
906,429,600.4744947
906,429,601.750646
905,429,603.0106554
906,429,604.2646809
907,429,605.5127985
906,429,606.7452481
906,429,607.9671421
907,429,609.183486
911,428,610.4089087
906,429,611.5998289
906,429,612.7807487
906,428,613.9518001
906,428,615.1131128
907,429,616.2695282
907,428,617.4164092
907,429,618.553879
907,428,619.6820588
907,428,620.8010673
906,429,621.9064233
906,428,623.0028847
906,428,624.0905634
906,428,625.1695695
906,428,626.240011
906,428,627.3019942
907,428,628.3600898
907,428,629.4098917
906,428,630.447077
906,428,631.4762114
907,428,632.501775
906,428,633.5150777
906,428,634.520617
907,428,635.5228079
908,428,636.521687
902,428,637.4873422
876,428,638.3370216
834,427,639.0122641
786,427,639.5013099
735,427,639.8066812
688,427,639.9550568
641,427,639.9581509
604,427,639.8550513
570,427,639.660781
538,428,639.386287
507,428,639.0391728
479,428,638.6308811
455,428,638.1736523
432,427,637.6723842
412,427,637.1353383
396,427,636.5716759
390,427,636.0001039
392,427,635.4348239
395,427,634.8775878
404,427,634.33919
417,428,633.8273173
432,427,633.346416
445,427,632.8933135
456,428,632.4645133
467,428,632.0603948
479,428,631.683454
491,428,631.3341464
506,428,631.019602
524,428,630.7474754
536,428,630.5046829
551,428,630.2988702
566,428,630.1307508
583,428,630.0061006
598,428,629.9206343
616,428,629.8830189
632,429,629.8887969
643,428,629.9247949
657,428,629.9997419
671,428,630.1141488
690,428,630.2832141
704,428,630.492931
718,428,630.743765
729,429,631.0268815
738,428,631.3362464
748,428,631.6750991
758,428,632.0435762
770,428,632.4482412
780,428,632.882825
788,429,633.3408868
791,428,633.806024
789,428,634.2618664
791,428,634.721503
790,428,635.1751747
786,428,635.6132881
783,428,636.0392459
784,428,636.4659004
788,428,636.9027949
786,428,637.3307971
773,428,637.7155764
740,428,637.9980899
698,427,638.1583335
648,428,638.1835686
601,428,638.0919368
558,428,637.9018694
513,428,637.6172758
470,428,637.2504559
438,428,636.827953
414,428,636.3670246
397,427,635.8809676
385,427,635.3785507
378,427,634.8677752
373,427,634.3517822
356,427,633.8137278
333,427,633.2469824
305,427,632.6477514
281,426,632.0235646
262,425,631.3818005
248,426,630.7286875
237,425,630.0677625
229,425,629.4021591
221,425,628.7321385
216,426,628.0604411
212,426,627.3879791
209,426,626.7156135
207,426,626.0441662
205,425,625.3736437
203,426,624.7040524
201,426,624.0353988
201,426,623.3692172
199,426,622.7039669
199,426,622.0411631
199,426,621.380791
198,426,620.7220822
197,426,620.0650288
197,426,619.4103682
197,426,618.7580861
197,426,618.1081685
196,426,617.4598597
196,426,616.8138896
196,426,616.1702446
196,426,615.528911
196,426,614.8898754
196,426,614.2531245
198,426,613.620121
196,426,612.9878978
196,426,612.3579198
195,427,611.7294445
195,426,611.1031904
195,427,610.4791449
195,426,609.8572953
196,427,609.2383551
195,427,608.6208589
195,427,608.0055213
195,426,607.3923301
194,426,606.7805544
195,425,606.1716205
195,425,605.5647969
194,424,604.9593555
194,423,604.3560025
195,423,603.7554405
195,422,603.1569418
193,422,602.5590735
194,421,601.9639572
194,421,601.3708717
194,421,600.7798058
194,420,600.1907483
195,420,599.6043965
195,420,599.0200294
195,419,598.4376361
194,419,597.8565002
194,419,597.2773182
195,418,596.7007835
195,418,596.1261799
195,417,595.553497
195,417,594.9827242
196,417,594.4145555
195,417,593.8475714
195,417,593.2824667
195,417,592.7192314
195,416,592.1578554
195,416,591.5983288
195,416,591.0406417
195,416,590.4847844
195,416,589.9307471
195,416,589.3785201
196,416,588.8287899
195,416,588.2801541
196,416,587.7339946
196,416,587.1896059
196,415,586.6469788
196,415,586.106104
196,415,585.5669723
196,414,585.0295747
195,413,584.4932125
195,413,583.9585679
195,413,583.4256321
195,412,582.8943961
195,411,582.3648513
195,410,581.8369889
195,409,581.3108002
195,408,580.7862767
195,408,580.2634098
195,407,579.7421911
196,406,579.2232939
195,405,578.7053456
195,405,578.1890204
195,404,577.67431
196,404,577.1618852
195,404,576.6503793
195,404,576.4883586
195,404,575.9776037
195,403,574.95377
196,404,574.4454073
196,404,573.2981943
197,404,572.7923673
197,405,571.4723452
197,405,570.9685613
197,406,569.5232211
198,406,569.0223141
200,407,567.5864311
203,407,567.0912325
224,408,565.8165557
255,409,565.3654818
291,410,564.3140888
331,411,563.9438022
369,412,563.1045529
412,413,562.8428306
453,414,562.1446212
494,414,562.016578
532,414,561.42546
568,415,561.4386859
605,416,560.947479
643,416,561.1235586
680,416,560.8477104
720,416,561.2110601
758,417,561.3916611
795,417,561.9558043
825,417,562.7312048
848,417,563.4459016
868,418,564.7190835
875,419,565.5095737
883,419,567.0639532
890,419,567.8931273
894,419,569.5918396
898,420,570.4373778
900,420,572.2050027
904,421,573.0603459
904,421,574.8214308
906,421,575.6739615
906,423,577.3349472
905,422,578.1756308
907,423,579.6706653
908,424,580.5126803
908,424,581.8438593
908,424,582.6784019
908,424,583.8475708
909,425,584.6783663
908,425,585.6479942
908,426,586.4695508
909,426,587.1816504
910,427,588.0041888
909,427,588.5186032
909,427,589.3335219
909,428,589.7517242
910,428,590.5655611
908,428,591.0052287
908,428,591.8086971
908,429,592.3752247
908,428,593.1741043
908,428,593.8452512
908,428,594.6392234
911,429,595.3355279
908,429,596.1245424
908,429,596.6998739
908,428,597.4843646
902,428,597.9054439
872,428,598.5789054
827,427,598.7890117
779,427,599.2035264
729,426,599.2857957
684,426,599.4671717
646,426,599.5672053
615,426,599.5984673
593,426,599.8364072
580,425,599.7973891
578,425,600.209818
587,425,600.1836885
608,426,600.7969473
635,426,600.8672965
664,426,601.695382
700,426,601.9080146
745,427,602.9277866
790,427,603.3598197
822,427,604.4821398
846,428,605.0613952
863,428,606.1071868
875,428,606.763908
882,428,607.661629
888,428,608.3512456
894,429,609.1082118
898,428,609.8225939
900,428,610.4948041
902,428,611.2165786
907,428,611.8676622
903,428,612.5880263
904,429,613.1919902
905,428,613.9140477
905,428,614.4907532
906,429,615.2116384
906,429,615.7905504
908,428,616.5132067
906,428,617.2501612
906,429,617.9623273
906,428,619.0191236
906,428,619.725728
907,428,621.0933746
907,428,621.7964008
907,428,623.373981
906,428,624.0669852
907,428,625.7451782
907,428,626.4337251
906,428,628.1532129
906,428,628.8314385
907,427,630.5619484
907,428,631.2356549
906,428,632.9541452
907,428,633.6205379
907,428,635.3122045
907,428,635.9714239
906,428,637.6141212
906,428,638.2635318
907,428,639.8270793
906,428,640.4698322
906,428,641.9336302
907,428,642.5728955
911,427,643.9524295
906,428,644.5828527
906,428,645.8352439
906,428,646.4600746
906,428,647.5928992
906,428,648.2125284
906,428,649.1960683
907,428,649.8137595
906,428,650.6044253
907,428,651.2179697
906,428,651.7900694
905,428,652.3945769
906,428,652.7513682
906,428,653.3558387
906,427,653.5873276
906,427,654.1893564
907,427,654.3354045
906,428,654.9352518
904,428,654.9367085
905,428,655.5320419
906,428,655.3627137
906,428,655.9595704
906,427,655.6528283
907,427,656.2516042
906,428,655.8588962
906,428,656.4543107
906,428,655.968349
906,428,656.5634455
906,428,656.0288574
906,427,656.6237781
906,427,656.0592072
906,428,656.6540398
910,427,656.0841186
906,428,656.6788789
905,428,656.0841186
906,427,656.6788789
906,427,656.0841186
906,427,656.6788789
906,427,656.0868845
906,427,656.6816367
906,427,656.0785747
906,427,656.6733511
905,427,656.0730399
904,427,656.6623196
906,427,656.0619732
906,427,656.6567977
906,427,656.0619732
906,427,656.6567977
906,427,656.1278393
906,427,656.7224726
904,427,656.3490246
905,427,656.9402591
906,427,656.8817422
906,427,657.4741881
904,427,657.9301865
906,427,658.5195958
906,427,659.4986801
906,427,660.0835583
904,427,661.428196
905,427,662.004784
906,427,663.5649847
905,427,664.1354546
905,427,665.7917537
906,427,666.3585927
909,427,668.0724284
905,427,668.6300756
904,427,670.3469849
905,427,670.8982039
898,427,672.5897054
885,427,673.0814275
864,427,674.6754389
838,426,675.0415261
799,427,676.4709794
745,427,676.6149644
674,427,677.7597942
586,427,677.5886761
493,427,678.3801983
420,426,677.9617202
366,425,678.532111
326,425,678.0100044
297,425,678.4687566
275,425,677.901515
257,424,678.3109519
244,424,677.7201546
235,425,678.1017933
226,424,677.4987454
221,424,677.8490944
217,424,677.2404403
213,424,677.524224
210,424,676.9115127
207,425,677.1157697
205,425,676.500439
203,425,676.631319
203,425,676.0153105
201,425,676.1087991
201,425,675.4921643
202,425,675.5727845
199,425,674.9555482
198,425,675.0158953
198,425,674.3986759
197,425,674.4229434
197,425,673.8057821
197,426,673.7890749
197,425,673.1726019
196,425,673.0820432
196,426,672.4657538
196,426,672.2652595
196,425,671.6498567
196,425,671.3200304
196,425,670.7056538
196,425,670.2770342
195,425,669.6632064
195,426,669.1785426
195,426,668.565907
195,425,668.0744232
195,426,667.4629862
195,426,666.9837514
195,425,666.3734989
195,425,665.8605413
196,425,665.2520966
195,425,664.6734036
196,425,664.0662497
195,425,663.4662259
195,425,662.8597951
196,425,662.3295939
195,424,661.7243988
195,424,661.3434966
195,424,660.7393737
198,424,660.4700564
195,424,659.8668835
195,423,659.7510416
195,423,659.1486509
196,423,659.2626947
196,423,658.661429
196,423,658.9820488
196,422,658.3810887
196,422,658.8301696
196,422,658.2293749
196,422,658.7428225
195,422,658.1415289
196,422,658.6838367
196,422,658.0832014
196,422,658.6217786
197,421,658.0218081
197,422,658.5372462
197,422,657.9373678
196,421,658.3938996
196,421,657.7935801
197,421,658.1157959
197,421,657.516377
197,421,657.6210176
197,421,657.0221381
198,420,656.8525013
197,420,656.2544598
197,420,655.729912
197,420,655.1330949
197,420,654.1849325
197,419,653.589801
197,419,652.2730995
197,420,651.6800549
199,419,650.1359793
197,419,649.5452686
197,419,647.8645437
197,419,647.276315
197,418,645.519143
197,418,644.9334787
197,418,643.1373269
198,418,642.5548833
197,418,640.7134957
198,417,640.1337079
197,417,638.2776266
197,417,637.6998902
197,416,635.8175461
197,416,635.2425064
197,416,633.3507752
197,415,632.7784415
197,415,630.8686031
197,414,630.2989941
196,414,628.3759995
197,414,627.8091286
197,414,625.8624558
197,413,625.298348
197,413,623.3533804
197,413,622.7920327
197,413,620.8312386
198,413,620.2733043
197,413,618.2965107
197,413,617.740732
198,413,615.7513487
198,413,615.1990182
199,413,613.202842
199,413,612.6539741
201,414,610.6456634
200,413,610.1002786
200,414,608.0777278
200,414,607.5351891
201,414,605.4935647
201,414,604.9545553
202,414,602.9056879
202,414,602.3702234
203,415,600.3049776
203,415,599.7730838
204,415,597.6943123
205,415,597.166697
207,415,595.0847652
211,415,594.5642673
217,415,592.7712354
224,415,592.2628926
232,415,590.9868619
242,416,590.4947654
252,415,589.6932272
264,415,589.2215356
277,416,588.7693459
289,415,588.3222637
301,416,588.1352805
315,417,587.7157068
327,417,587.7427678
339,417,587.3504235
349,417,587.5387558
359,417,587.1704591
369,417,587.4639272
378,418,587.1195841
388,417,587.4361911
399,417,587.1196795
412,418,587.4222722
419,418,587.1336458
427,418,587.3766259
435,418,587.1113421
442,419,587.3059361
453,419,587.0679892
465,419,587.2221809
480,419,587.0272822
494,419,587.1263174
506,420,586.975255
513,420,587.0039534
518,419,586.8740427
524,419,586.8036136
526,419,586.6882954
530,420,586.4970533
531,420,586.3913011
526,419,586.0625415
512,419,585.9237595
486,419,585.4064104
451,418,585.1684082
408,417,584.3753512
367,417,584.0213523
329,416,582.9950759
299,415,582.5652702
276,415,581.3796993
260,415,580.9144085
246,415,579.5856218
236,415,579.1019306
230,414,577.6447914
225,414,577.1545789
223,414,575.6502483
227,414,575.1639071
235,415,573.6571913
244,414,573.1871248
254,415,571.7206232
265,415,571.2715571
278,415,569.8104315
292,415,569.3901018
310,415,567.9893148
331,416,567.6140943
353,416,566.575136
376,417,566.2579995
395,417,565.7190452
413,417,565.4547727
428,418,565.3278634
440,418,565.1049478
450,418,565.2983624
458,418,565.1040984
464,418,565.4685964
467,418,565.2887775
468,418,565.7272546
471,418,565.5536349
479,419,566.055566
488,419,565.9101996
498,419,566.5549426
509,419,566.4456691
520,418,567.229923
531,419,567.1597729
538,419,568.030869
544,419,567.983822
550,419,568.9071706
553,419,568.8758002
558,419,569.8320992
562,420,569.8165424
570,419,570.8058081
575,419,570.8142272
582,420,571.8337605
589,420,571.8686073
596,419,572.9214693
601,420,572.9789996
606,420,574.055818
614,420,574.1384798
616,420,575.2374224
620,420,575.3304233
626,420,576.4531277
635,420,576.5761546
644,420,577.7385756
652,420,577.8966222
659,420,579.0942101
663,420,579.274151
664,420,580.4830671
664,420,580.6620893
663,420,581.868609
664,420,582.0444382
665,420,583.2540687
667,420,583.4335575
668,420,584.651963
668,421,584.8305139
663,421,586.0380954
655,420,586.1841161
638,420,587.3354662
614,420,587.3900033
581,420,588.4237615
542,420,588.3345698
499,420,589.2186379
455,419,588.9807263
412,418,589.729808
368,418,589.3696056
331,417,590.0180952
303,417,589.5835208
280,416,590.17798
264,415,589.7057063
251,415,590.2761251
243,415,589.7856814
240,415,590.3463591
243,415,589.8558332
248,415,590.42255
253,416,589.9403427
263,415,590.5194938
277,416,590.0587293
293,416,590.6676176
312,416,590.2415997
331,417,590.8895573
349,417,590.504674
365,417,591.1929789
383,417,590.84981
400,417,591.583094
416,418,591.2839656
430,418,592.0603846
445,419,591.8027357
456,419,592.6184635
466,419,592.3922366
473,419,593.2350087
479,420,593.0285002
485,419,593.8910381
489,420,593.6997507
494,419,594.5768472
498,419,594.399354
504,419,595.2929593
503,420,595.1226579
505,420,596.0183216
508,420,595.8552609
513,419,596.7649645
519,420,596.6195505
527,420,597.5553454
537,420,597.4403602
546,420,598.4106505
556,420,598.3288293
563,421,599.330978
569,420,599.2718482
574,420,600.2951846
577,420,600.2494965
582,420,601.2885346
587,420,601.2602964
592,420,602.3184914
597,421,602.3079013
599,421,603.3808473
606,421,603.386097
612,420,604.4847323
619,421,604.5141107
624,421,605.6381404
630,421,605.687842
635,421,606.8342654
636,421,606.8939957
635,421,608.0392631
634,421,608.0922907
635,421,609.2370537
635,421,609.2896667
637,422,610.4381044
639,421,610.4965618
645,421,611.6567108
649,421,611.7336724
654,422,612.8574913
656,421,612.9468068
650,421,613.9333288
635,421,613.9761836
610,421,614.6989944
576,421,614.6240282
532,421,614.9688019
484,421,614.7347119
435,420,614.671915
385,419,614.2982745
343,418,613.8341019
309,418,613.3756451
285,417,612.520117
266,417,612.0229113
252,416,610.7634058
242,416,610.2483118
233,416,608.6485259
229,416,608.1258126
233,416,606.3189998
244,416,605.8106602
257,416,603.924271
271,417,603.4417602
285,417,601.5120627
296,417,601.0560373
308,417,599.100575
321,417,598.6733149
335,418,596.7162009
348,417,596.3223055
363,418,594.3826119
379,418,594.0297888
396,418,592.1080813
407,419,591.7956522
419,419,589.8909243
432,420,589.6173403
442,420,587.7318295
452,420,587.4916629
459,420,585.6243435
464,420,585.4063136
466,420,583.529876
467,420,583.3200494
467,420,581.4374196
467,420,581.2310315
469,420,579.3374974
468,420,579.1361843
468,420,577.239398
472,420,577.0480743
478,420,575.1566764
483,420,574.9871042
488,420,573.1016428
493,421,572.9526158
497,421,571.0623191
504,421,570.936056
507,421,569.0622864
511,421,568.9520753
514,421,567.2127825
519,421,567.1204475
523,421,565.8900805
529,421,565.8187006
536,421,565.1243501
542,421,565.0790458
548,421,564.7670117
554,421,564.7456826
561,421,564.6491719
559,421,564.63793
559,421,564.553886
559,421,564.5428327
558,421,564.2892918
558,422,564.2767831
556,422,563.7378546
555,421,563.7205141
554,421,562.7341641
555,422,562.7188019
558,422,561.3578389
561,422,561.3571234
569,422,559.7993432
575,422,559.8301564
578,422,558.1829201
577,422,558.2211873
568,422,556.4747886
552,422,556.465875
524,421,554.5911618
489,421,554.4677231
448,420,552.42202
403,419,552.1635319
358,418,549.9757801
321,418,549.6130402
293,418,547.3258638
272,417,546.9135562
256,417,544.562215
244,417,544.1268069
236,417,541.746258
229,416,541.3011288
225,417,538.8929664
225,416,538.4478322
228,416,536.0168543
233,416,535.5819433
241,417,533.1469792
249,417,532.7299616
260,417,530.2907056
270,417,529.8977411
284,417,527.4713604
298,417,527.1121247
313,418,524.6933774
330,418,524.3761379
347,418,521.9857472
364,419,521.7175232
381,419,519.3537876
394,419,519.1332892
406,419,516.7976971
416,419,516.6157295
425,420,514.2908537
432,419,514.1394169
438,420,511.8202594
443,420,511.6918565
448,420,509.35974
452,420,509.2514683
454,420,506.9318552
458,420,506.8387061
461,421,504.5158516
462,420,504.4343961
465,420,502.0993403
468,421,502.0334531
473,421,499.6973794
476,421,499.6511063
482,421,497.3236528
490,421,497.3091131
500,421,494.9980365
505,421,495.0182421
509,422,492.7102646
515,421,492.7558503
518,421,490.4478404
523,421,490.5151007
528,422,488.2283111
535,422,488.3263253
541,421,486.0422741
547,421,486.1718174
551,422,483.8921069
553,422,484.0401698
557,421,481.7636687
559,422,481.930495
560,421,479.6467241
563,422,479.8278816
565,421,477.5416149
567,422,477.73725
568,422,475.4438745
573,422,475.6589556
578,422,473.3601987
580,422,473.597443
582,422,471.3136292
584,422,471.5658766
586,422,469.2741848
587,422,469.5390953
586,422,467.2333721
581,423,467.4885368
569,423,465.1262138
546,422,465.3019901
514,422,462.8069062
476,421,462.8336677
437,420,460.1489673
392,419,460.0227451
351,419,457.1673523
317,418,456.9299312
290,418,453.9625337
271,418,453.6702547
256,417,450.6455957
248,417,450.3313203
246,417,447.2539079
251,417,446.9474108
259,417,443.8626749
268,418,443.5805383
281,418,440.4841934
291,418,440.2358845
303,418,437.1509716
314,418,436.9393116
328,419,433.8523525
344,419,433.6912266
361,419,430.6273096
381,419,430.5337641
403,420,427.5032703
424,420,427.4962924
445,421,424.543428
466,421,424.6303804
484,421,421.8484636
499,422,422.0168433
510,422,419.6106316
520,422,419.8353677
529,422,418.0719248
534,422,418.3358436
540,422,417.5421138
544,422,417.8332275
550,422,417.9714203
548,422,418.2718207
551,423,418.8423472
555,422,419.1588052
561,422,419.9387755
567,422,420.2842562
573,422,421.1877756
581,422,421.5678664
587,422,422.5554499
593,423,422.9648922
599,423,424.0101546
605,423,424.449163
612,422,425.5460267
619,423,426.0206145
627,423,427.1709541
634,423,427.6844468
640,423,428.8778643
645,423,429.4186768
646,423,430.6324612
650,423,431.1825924
653,423,432.416934
656,423,432.979339
660,423,434.237973
662,423,434.8125803
664,423,436.0835628
664,423,436.6581363
665,424,437.9304833
666,423,438.5050216
671,424,439.7957624
674,424,440.3884921
676,424,441.6927631
679,424,442.2944653
682,424,443.6153369
673,424,444.1923412
665,424,445.4607441
657,424,445.9839706
648,424,447.2017316
639,423,447.6673452
626,423,448.8213288
609,423,449.1986932
582,423,450.2335333
551,423,450.4575629
513,423,451.3234513
473,423,451.3678433
434,422,452.0680159
393,421,451.9575843
354,420,452.5193228
322,420,452.2958744
299,420,452.7775315
285,420,452.5040641
276,419,452.9575268
274,419,452.6702243
276,419,453.1212462
281,419,452.8422993
287,419,453.3097898
295,419,453.0483815
305,419,453.5378873
318,419,453.3072578
330,420,453.8320538
344,420,453.6389291
360,421,454.2096728
377,420,454.0683561
396,421,454.7002602
414,421,454.6224961
433,422,455.3213844
445,422,455.3009752
456,423,456.0442442
465,423,456.0623313
472,422,456.8375895
480,423,456.8850862
490,423,457.7002261
500,423,457.7887264
509,423,458.6438186
516,423,458.7656875
520,423,459.6455897
522,423,459.7787381
526,424,460.6715213
528,424,460.8159958
532,424,461.7234791
535,423,461.8816342
538,423,462.8030568
541,424,462.972632
544,424,463.9080894
548,424,464.0914802
555,424,465.0512631
560,424,465.2604991
563,424,466.2411346
570,424,466.4716862
578,424,467.4888851
587,424,467.7583821
596,425,468.8196815
603,424,469.1263455
608,425,470.2180772
609,424,470.5364938
608,425,471.6286157
607,425,471.9381125
609,424,473.0323744
605,424,473.3330308
605,425,474.4166041
606,425,474.716172
609,425,475.8095833
613,425,476.1234168
618,425,477.2404246
625,425,477.58157
631,425,478.7312495
638,425,479.1026299
644,425,480.2862853
648,425,480.6801161
650,425,481.878368
648,425,482.2677223
644,425,483.449935
639,425,483.8109486
630,425,484.9539965
616,425,485.2514091
596,425,486.3064321
571,425,486.4905343
538,425,487.4076923
500,424,487.4332016
457,424,488.185902
415,423,488.050483
371,422,488.6558309
333,422,488.3940315
301,422,488.9015908
279,421,488.5717941
261,421,489.031807
249,420,488.669424
239,420,489.1045005
233,420,488.7262465
228,420,489.1432246
224,420,488.7565079
227,420,489.1523198
233,420,488.7740071
241,420,489.1522829
247,420,488.7877187
255,420,489.1376035
265,420,488.7919128
276,421,489.1092329
289,420,488.7907814
301,421,489.0770601
316,421,488.7920724
331,421,489.0515872
347,422,488.8086845
361,422,489.0516855
375,422,488.8501386
388,422,489.0765254
400,423,488.9145692
408,422,489.1107775
415,423,488.9737662
417,423,489.1124349
418,423,488.9805313
418,423,489.0671461
421,423,488.9404688
424,424,488.9779001
427,423,488.8617862
431,423,488.8169412
434,423,488.7134436
439,424,488.5729578
444,424,488.4878709
448,424,488.2987747
454,424,488.2325819
461,423,488.0265688
464,424,487.9796963
468,424,487.7625802
472,424,487.7315635
473,424,487.5729183
476,424,487.5500467
477,424,487.6027326
480,424,487.5876455
483,424,487.9366232
488,424,487.93675
495,425,488.5226164
502,424,488.5499422
511,424,489.279598
517,424,489.336606
522,425,490.1462483
525,424,490.2184289
528,425,491.0671236
531,424,491.1502296
533,425,492.0146001
535,425,492.1043182
537,424,492.9501757
537,425,493.0422031
536,424,493.8456145
536,425,493.9335137
537,425,494.6831115
539,425,494.7757068
539,425,495.44288
539,425,495.5338152
535,425,496.0709776
523,424,496.1262944
504,424,496.4767087
476,424,496.4365982
440,423,496.564276
392,422,496.3771308
346,422,496.2839465
312,421,495.9837175
285,420,495.7692026
265,420,495.4149554
251,420,495.14704
240,420,494.768077
231,420,494.4248313
225,419,494.0326426
220,420,493.597162
217,419,493.1988037
215,419,492.6644136
213,419,492.2636753
213,419,491.6573582
218,419,491.2622029
227,419,490.6183902
236,420,490.2411488
245,419,489.5726512
257,420,489.2178615
